"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
OK-001,"Adair County",60.0,54,-0.6,60.6
OK-003,"Alfalfa County",62.0,98,1.8,60.2
OK-005,"Atoka County",63.2,55,-0.5,63.7
OK-007,"Beaver County",59.8,91,1.2,58.6
OK-009,"Beckham County",61.0,57,0.0,61
OK-011,"Blaine County",62.0,83,0.9,61.1
OK-013,"Bryan County",64.7,70,0.3,64.4
OK-015,"Caddo County",62.1,63,0.2,61.9
OK-017,"Canadian County",62.2,76,0.6,61.6
OK-019,"Carter County",63.8,58,-0.4,64.2
OK-021,"Cherokee County",61.6,68,0.0,61.6
OK-023,"Choctaw County",63.3,53,-0.6,63.9
OK-025,"Cimarron County",57.1,92,1.2,55.9
OK-027,"Cleveland County",62.6,61,0.0,62.6
OK-029,"Coal County",63.1,54,-0.6,63.7
OK-031,"Comanche County",63.4,69,0.3,63.1
OK-033,"Cotton County",65.0,81,0.9,64.1
OK-035,"Craig County",61.3,75,0.3,61
OK-037,"Creek County",62.0,70,0.0,62
OK-039,"Custer County",60.7,57,0.0,60.7
OK-041,"Delaware County",59.8,49,-0.8,60.6
OK-043,"Dewey County",61.0,78,0.9,60.1
OK-045,"Ellis County",60.4,90,1.2,59.2
OK-047,"Garfield County",62.4,93,1.5,60.9
OK-049,"Garvin County",62.9,59,-0.4,63.3
OK-051,"Grady County",62.6,69,0.3,62.3
OK-053,"Grant County",62.2,100,1.8,60.4
OK-055,"Greer County",62.5,67,0.4,62.1
OK-057,"Harmon County",63.0,73,0.6,62.4
OK-059,"Harper County",60.3,83,0.9,59.4
OK-061,"Haskell County",63.0,67,0.0,63
OK-063,"Hughes County",62.5,55,-0.6,63.1
OK-065,"Jackson County",63.8,73,0.7,63.1
OK-067,"Jefferson County",64.6,64,0.0,64.6
OK-069,"Johnston County",63.8,66,-0.2,64
OK-071,"Kay County",61.8,88,1.2,60.6
OK-073,"Kingfisher County",62.6,79,0.7,61.9
OK-075,"Kiowa County",62.6,68,0.3,62.3
OK-077,"Latimer County",62.1,56,-0.6,62.7
OK-079,"Le Flore County",61.8,66,-0.1,61.9
OK-081,"Lincoln County",62.3,67,0.0,62.3
OK-083,"Logan County",62.3,73,0.4,61.9
OK-085,"Love County",64.9,67,0.0,64.9
OK-087,"McClain County",62.7,60,0.1,62.6
OK-089,"McCurtain County",62.3,60,-0.2,62.5
OK-091,"McIntosh County",63.2,69,0.0,63.2
OK-093,"Major County",62.2,95,1.5,60.7
OK-095,"Marshall County",65.0,73,0.3,64.7
OK-097,"Mayes County",61.7,70,-0.1,61.8
OK-099,"Murray County",63.2,57,-0.5,63.7
OK-101,"Muskogee County",63.2,74,0.2,63
OK-103,"Noble County",62.2,86,0.9,61.3
OK-105,"Nowata County",61.3,77,0.3,61
OK-107,"Okfuskee County",62.4,60,-0.3,62.7
OK-109,"Oklahoma County",62.5,70,0.3,62.2
OK-111,"Okmulgee County",62.7,66,-0.2,62.9
OK-113,"Osage County",61.1,76,0.3,60.8
OK-115,"Ottawa County",60.6,69,0.0,60.6
OK-117,"Pawnee County",61.8,83,0.4,61.4
OK-119,"Payne County",62.1,79,0.4,61.7
OK-121,"Pittsburg County",62.7,53,-0.6,63.3
OK-123,"Pontotoc County",62.7,55,-0.6,63.3
OK-125,"Pottawatomie County",62.6,64,-0.1,62.7
OK-127,"Pushmataha County",62.0,47,-0.8,62.8
OK-129,"Roger Mills County",60.6,72,0.5,60.1
OK-131,"Rogers County",61.9,74,0.1,61.8
OK-133,"Seminole County",62.4,56,-0.4,62.8
OK-135,"Sequoyah County",62.5,69,0.1,62.4
OK-137,"Stephens County",63.4,58,-0.1,63.5
OK-139,"Texas County",59.2,98,1.6,57.6
OK-141,"Tillman County",64.7,79,0.9,63.8
OK-143,"Tulsa County",62.1,72,0.0,62.1
OK-145,"Wagoner County",62.7,73,0.0,62.7
OK-147,"Washington County",61.1,72,0.2,60.9
OK-149,"Washita County",61.2,51,-0.3,61.5
OK-151,"Woods County",60.7,85,1.1,59.6
OK-153,"Woodward County",60.6,87,1.0,59.6
OR-001,"Baker County",51.8,126,5.8,46
OR-003,"Benton County",58.7,128,5.5,53.2
OR-005,"Clackamas County",56.3,128,7.1,49.2
OR-007,"Clatsop County",56.6,128,5.5,51.1
OR-009,"Columbia County",57.4,128,6.1,51.3
OR-011,"Coos County",59.9,128,6.2,53.7
OR-013,"Crook County",53.0,127,6.6,46.4
OR-015,"Curry County",61.0,128,6.9,54.1
OR-017,"Deschutes County",51.5,127,6.5,45
OR-019,"Douglas County",58.3,128,6.4,51.9
OR-021,"Gilliam County",57.0,128,6.9,50.1
OR-023,"Grant County",51.1,126,6.2,44.9
OR-025,"Harney County",52.1,126,6.0,46.1
OR-027,"Hood River County",54.4,128,8.0,46.4
OR-029,"Jackson County",58.4,126,7.1,51.3
OR-031,"Jefferson County",54.8,127,7.0,47.8
OR-033,"Josephine County",60.2,128,8.2,52
OR-035,"Klamath County",52.5,127,7.5,45
OR-037,"Lake County",52.2,126,6.7,45.5
OR-039,"Lane County",57.3,128,6.2,51.1
OR-041,"Lincoln County",59.0,128,5.7,53.3
OR-043,"Linn County",56.5,128,6.3,50.2
OR-045,"Malheur County",53.1,125,5.0,48.1
OR-047,"Marion County",57.2,128,6.7,50.5
OR-049,"Morrow County",55.9,127,6.5,49.4
OR-051,"Multnomah County",58.4,128,6.5,51.9
OR-053,"Polk County",59.6,128,7.0,52.6
OR-055,"Sherman County",57.4,128,7.2,50.2
OR-057,"Tillamook County",58.2,128,7.2,51
OR-059,"Umatilla County",55.1,127,6.7,48.4
OR-061,"Union County",50.9,126,6.0,44.9
OR-063,"Wallowa County",50.2,126,6.0,44.2
OR-065,"Wasco County",56.5,128,7.7,48.8
OR-067,"Washington County",58.4,128,6.9,51.5
OR-069,"Wheeler County",56.0,127,8.0,48
OR-071,"Yamhill County",59.2,128,6.7,52.5
PA-001,"Adams County",51.9,37,-1.5,53.4
PA-003,"Allegheny County",51.1,31,-1.8,52.9
PA-005,"Armstrong County",49.0,29,-2.2,51.2
PA-007,"Beaver County",50.2,27,-2.1,52.3
PA-009,"Bedford County",49.8,32,-1.8,51.6
PA-011,"Berks County",51.7,43,-1.1,52.8
PA-013,"Blair County",49.0,35,-1.9,50.9
PA-015,"Bradford County",47.5,44,-1.1,48.6
PA-017,"Bucks County",53.0,56,-0.2,53.2
PA-019,"Butler County",49.1,28,-2.0,51.1
PA-021,"Cambria County",47.3,29,-2.1,49.4
PA-023,"Cameron County",48.6,48,-0.7,49.3
PA-025,"Carbon County",48.9,53,-0.2,49.1
PA-027,"Centre County",49.0,36,-1.7,50.7
PA-029,"Chester County",52.8,41,-1.0,53.8
PA-031,"Clarion County",48.0,32,-1.7,49.7
PA-033,"Clearfield County",47.9,36,-1.5,49.4
PA-035,"Clinton County",49.0,44,-1.2,50.2
PA-037,"Columbia County",49.2,46,-1.0,50.2
PA-039,"Crawford County",49.2,53,-0.2,49.4
PA-041,"Cumberland County",52.2,46,-0.9,53.1
PA-043,"Dauphin County",52.2,55,-0.2,52.4
PA-045,"Delaware County",55.0,50,-0.5,55.5
PA-047,"Elk County",48.0,52,-0.2,48.2
PA-049,"Erie County",49.5,48,-0.5,50
PA-051,"Fayette County",48.9,22,-3.2,52.1
PA-053,"Forest County",47.5,39,-1.2,48.7
PA-055,"Franklin County",51.3,33,-1.7,53
PA-057,"Fulton County",50.8,35,-1.7,52.5
PA-059,"Greene County",49.8,23,-2.9,52.7
PA-061,"Huntingdon County",50.4,36,-1.6,52
PA-063,"Indiana County",48.4,31,-2.3,50.7
PA-065,"Jefferson County",48.1,44,-0.9,49
PA-067,"Juniata County",51.0,36,-1.7,52.7
PA-069,"Lackawanna County",49.0,66,0.4,48.6
PA-071,"Lancaster County",52.6,45,-0.8,53.4
PA-073,"Lawrence County",49.8,34,-1.5,51.3
PA-075,"Lebanon County",52.1,57,-0.2,52.3
PA-077,"Lehigh County",51.5,54,-0.4,51.9
PA-079,"Luzerne County",48.9,56,-0.2,49.1
PA-081,"Lycoming County",48.7,48,-0.9,49.6
PA-083,"McKean County",47.5,56,-0.1,47.6
PA-085,"Mercer County",49.4,48,-0.7,50.1
PA-087,"Mifflin County",50.5,36,-1.8,52.3
PA-089,"Monroe County",48.5,56,-0.3,48.8
PA-091,"Montgomery County",53.6,54,-0.3,53.9
PA-093,"Montour County",50.0,44,-1.0,51
PA-095,"Northampton County",51.3,58,0.0,51.3
PA-097,"Northumberland County",50.3,46,-0.9,51.2
PA-099,"Perry County",51.6,44,-1.2,52.8
PA-101,"Philadelphia County",55.2,53,-0.4,55.6
PA-103,"Pike County",48.9,61,0.2,48.7
PA-105,"Potter County",47.5,52,-0.3,47.8
PA-107,"Schuylkill County",49.7,48,-0.7,50.4
PA-109,"Snyder County",50.5,39,-1.4,51.9
PA-111,"Somerset County",46.9,26,-2.5,49.4
PA-113,"Sullivan County",45.9,38,-1.6,47.5
PA-115,"Susquehanna County",48.4,62,-0.1,48.5
PA-117,"Tioga County",47.3,48,-0.6,47.9
PA-119,"Union County",49.9,40,-1.3,51.2
PA-121,"Venango County",48.2,37,-1.4,49.6
PA-123,"Warren County",47.4,44,-1.0,48.4
PA-125,"Washington County",50.3,28,-2.2,52.5
PA-127,"Wayne County",48.6,71,0.5,48.1
PA-129,"Westmoreland County",50.1,30,-2.1,52.2
PA-131,"Wyoming County",48.4,51,-0.6,49
PA-133,"York County",52.9,54,-0.4,53.3
RI-001,"Bristol County",55.9,106,2.6,53.3
RI-003,"Kent County",54.1,102,2.4,51.7
RI-005,"Newport County",55.9,106,2.6,53.3
RI-007,"Providence County",53.6,106,2.4,51.2
RI-009,"Washington County",54.7,103,2.4,52.3
SC-001,"Abbeville County",60.2,33,-1.7,61.9
SC-003,"Aiken County",61.4,22,-2.3,63.7
SC-005,"Allendale County",62.0,21,-2.5,64.5
SC-007,"Anderson County",59.8,34,-1.4,61.2
SC-009,"Bamberg County",61.3,11,-3.1,64.4
SC-011,"Barnwell County",61.5,18,-2.6,64.1
SC-013,"Beaufort County",65.7,29,-1.5,67.2
SC-015,"Berkeley County",62.7,20,-2.4,65.1
SC-017,"Calhoun County",61.4,14,-2.8,64.2
SC-019,"Charleston County",64.2,27,-1.9,66.1
SC-021,"Cherokee County",57.7,23,-2.4,60.1
SC-023,"Chester County",58.6,13,-2.9,61.5
SC-025,"Chesterfield County",60.0,32,-1.8,61.8
SC-027,"Clarendon County",61.4,15,-2.7,64.1
SC-029,"Colleton County",62.8,19,-2.4,65.2
SC-031,"Darlington County",61.0,30,-1.8,62.8
SC-033,"Dillon County",61.6,38,-1.3,62.9
SC-035,"Dorchester County",62.6,19,-2.4,65
SC-037,"Edgefield County",61.2,30,-2.0,63.2
SC-039,"Fairfield County",59.7,14,-2.7,62.4
SC-041,"Florence County",61.4,24,-2.2,63.6
SC-043,"Georgetown County",62.1,19,-2.8,64.9
SC-045,"Greenville County",58.5,26,-1.7,60.2
SC-047,"Greenwood County",60.0,28,-2.2,62.2
SC-049,"Hampton County",62.8,25,-2.2,65
SC-051,"Horry County",62.3,31,-1.6,63.9
SC-053,"Jasper County",64.4,27,-1.8,66.2
SC-055,"Kershaw County",60.1,22,-2.3,62.4
SC-057,"Lancaster County",58.8,22,-2.3,61.1
SC-059,"Laurens County",59.2,24,-2.3,61.5
SC-061,"Lee County",60.7,21,-2.3,63
SC-063,"Lexington County",60.9,22,-2.1,63
SC-065,"McCormick County",60.8,29,-1.9,62.7
SC-067,"Marion County",61.8,31,-1.8,63.6
SC-069,"Marlboro County",61.2,36,-1.4,62.6
SC-071,"Newberry County",60.0,25,-2.1,62.1
SC-073,"Oconee County",57.4,11,-2.8,60.2
SC-075,"Orangeburg County",61.5,15,-2.8,64.3
SC-077,"Pickens County",58.2,27,-1.8,60
SC-079,"Richland County",61.1,17,-2.5,63.6
SC-081,"Saluda County",60.2,25,-2.1,62.3
SC-083,"Spartanburg County",58.4,23,-2.1,60.5
SC-085,"Sumter County",61.1,17,-2.6,63.7
SC-087,"Union County",58.7,20,-2.6,61.3
SC-089,"Williamsburg County",61.5,18,-2.7,64.2
SC-091,"York County",58.2,22,-2.4,60.6
SD-003,"Aurora County",50.7,87,1.5,49.2
SD-005,"Beadle County",49.7,84,1.5,48.2
SD-007,"Bennett County",50.6,99,2.2,48.4
SD-009,"Bon Homme County",52.0,84,1.2,50.8
SD-011,"Brookings County",48.0,83,1.1,46.9
SD-013,"Brown County",47.6,84,1.3,46.3
SD-015,"Brule County",51.2,90,1.7,49.5
SD-017,"Buffalo County",50.6,93,1.8,48.8
SD-019,"Butte County",49.4,103,2.5,46.9
SD-021,"Campbell County",48.0,88,1.5,46.5
SD-023,"Charles Mix County",52.0,84,1.2,50.8
SD-025,"Clark County",47.8,84,1.4,46.4
SD-027,"Clay County",51.2,74,0.5,50.7
SD-029,"Codington County",46.9,85,1.4,45.5
SD-031,"Corson County",48.4,94,1.8,46.6
SD-033,"Custer County",48.9,101,2.2,46.7
SD-035,"Davison County",50.9,83,1.2,49.7
SD-037,"Day County",46.9,84,1.3,45.6
SD-039,"Deuel County",47.9,88,1.7,46.2
SD-041,"Dewey County",49.4,92,1.7,47.7
SD-043,"Douglas County",51.2,83,1.2,50
SD-045,"Edmunds County",47.4,81,0.9,46.5
SD-047,"Fall River County",50.3,93,2.1,48.2
SD-049,"Faulk County",48.0,81,1.0,47
SD-051,"Grant County",48.5,90,2.0,46.5
SD-053,"Gregory County",52.1,90,1.7,50.4
SD-055,"Haakon County",49.6,76,0.8,48.8
SD-057,"Hamlin County",47.2,82,1.2,46
SD-059,"Hand County",49.3,84,1.4,47.9
SD-061,"Hanson County",50.7,81,1.1,49.6
SD-063,"Harding County",47.8,104,2.6,45.2
SD-065,"Hughes County",50.7,92,1.7,49
SD-067,"Hutchinson County",51.4,86,1.4,50
SD-069,"Hyde County",49.0,85,1.5,47.5
SD-071,"Jackson County",50.8,88,1.3,49.5
SD-073,"Jerauld County",50.2,89,1.5,48.7
SD-075,"Jones County",51.3,90,1.6,49.7
SD-077,"Kingsbury County",48.2,81,1.0,47.2
SD-079,"Lake County",48.9,81,1.1,47.8
SD-081,"Lawrence County",46.1,85,1.8,44.3
SD-083,"Lincoln County",50.4,77,0.9,49.5
SD-085,"Lyman County",51.7,93,2.0,49.7
SD-087,"McCook County",50.1,82,1.1,49
SD-089,"McPherson County",46.5,81,0.9,45.6
SD-091,"Marshall County",46.2,73,0.5,45.7
SD-093,"Meade County",49.9,94,2.0,47.9
SD-095,"Mellette County",51.8,94,1.8,50
SD-097,"Miner County",49.6,79,1.1,48.5
SD-099,"Minnehaha County",50.3,90,1.8,48.5
SD-101,"Moody County",49.1,86,1.4,47.7
SD-102,"Oglala Lakota County",51.2,103,2.5,48.7
SD-103,"Pennington County",49.0,90,1.7,47.3
SD-105,"Perkins County",48.5,103,2.7,45.8
SD-107,"Potter County",48.4,87,1.5,46.9
SD-109,"Roberts County",47.7,82,1.3,46.4
SD-111,"Sanborn County",50.4,83,1.2,49.2
SD-115,"Spink County",48.8,84,1.3,47.5
SD-117,"Stanley County",50.6,83,1.4,49.2
SD-119,"Sully County",49.7,89,1.6,48.1
SD-121,"Todd County",51.1,95,1.8,49.3
SD-123,"Tripp County",52.2,96,2.1,50.1
SD-125,"Turner County",51.0,83,1.3,49.7
SD-127,"Union County",50.8,71,0.2,50.6
SD-129,"Walworth County",48.3,87,1.6,46.7
SD-135,"Yankton County",51.8,86,1.3,50.5
SD-137,"Ziebach County",49.4,91,1.8,47.6
TN-001,"Anderson County",54.5,11,-3.3,57.8
TN-003,"Bedford County",56.4,14,-3.0,59.4
TN-005,"Benton County",57.7,39,-1.6,59.3
TN-007,"Bledsoe County",54.5,11,-3.3,57.8
TN-009,"Blount County",55.7,17,-2.8,58.5
TN-011,"Bradley County",56.8,18,-2.9,59.7
TN-013,"Campbell County",52.2,9,-3.9,56.1
TN-015,"Cannon County",54.8,8,-3.8,58.6
TN-017,"Carroll County",57.9,39,-1.6,59.5
TN-019,"Carter County",51.2,15,-2.8,54
TN-021,"Cheatham County",57.8,42,-1.3,59.1
TN-023,"Chester County",58.4,39,-1.5,59.9
TN-025,"Claiborne County",52.8,12,-3.6,56.4
TN-027,"Clay County",55.5,16,-2.8,58.3
TN-029,"Cocke County",54.7,17,-3.0,57.7
TN-031,"Coffee County",55.0,12,-3.4,58.4
TN-033,"Crockett County",59.2,47,-1.0,60.2
TN-035,"Cumberland County",53.0,14,-3.0,56
TN-037,"Davidson County",58.3,43,-1.3,59.6
TN-039,"Decatur County",57.7,30,-2.1,59.8
TN-041,"DeKalb County",54.8,7,-3.9,58.7
TN-043,"Dickson County",57.0,39,-1.5,58.5
TN-045,"Dyer County",59.8,56,-0.6,60.4
TN-047,"Fayette County",59.6,37,-1.5,61.1
TN-049,"Fentress County",53.0,16,-2.7,55.7
TN-051,"Franklin County",55.8,12,-3.2,59
TN-053,"Gibson County",58.8,44,-1.1,59.9
TN-055,"Giles County",55.7,12,-3.8,59.5
TN-057,"Grainger County",54.4,12,-3.1,57.5
TN-059,"Greene County",54.7,14,-3.1,57.8
TN-061,"Grundy County",53.3,9,-3.8,57.1
TN-063,"Hamblen County",55.2,15,-3.0,58.2
TN-065,"Hamilton County",56.7,17,-3.0,59.7
TN-067,"Hancock County",53.6,11,-3.3,56.9
TN-069,"Hardeman County",58.9,39,-1.5,60.4
TN-071,"Hardin County",58.0,31,-2.1,60.1
TN-073,"Hawkins County",54.6,14,-3.1,57.7
TN-075,"Haywood County",59.5,46,-1.1,60.6
TN-077,"Henderson County",58.0,39,-1.6,59.6
TN-079,"Henry County",57.5,29,-1.9,59.4
TN-081,"Hickman County",56.5,21,-2.4,58.9
TN-083,"Houston County",56.9,27,-2.0,58.9
TN-085,"Humphreys County",57.2,36,-1.7,58.9
TN-087,"Jackson County",55.6,13,-3.2,58.8
TN-089,"Jefferson County",55.8,20,-2.7,58.5
TN-091,"Johnson County",49.5,14,-3.0,52.5
TN-093,"Knox County",55.8,14,-3.0,58.8
TN-095,"Lake County",59.4,45,-1.0,60.4
TN-097,"Lauderdale County",60.3,52,-0.8,61.1
TN-099,"Lawrence County",55.5,11,-3.5,59
TN-101,"Lewis County",55.4,12,-3.3,58.7
TN-103,"Lincoln County",56.6,14,-3.2,59.8
TN-105,"Loudon County",56.6,21,-2.7,59.3
TN-107,"McMinn County",56.6,18,-2.7,59.3
TN-109,"McNairy County",58.6,35,-1.7,60.3
TN-111,"Macon County",55.6,14,-2.9,58.5
TN-113,"Madison County",58.6,40,-1.4,60
TN-115,"Marion County",55.6,10,-3.4,59
TN-117,"Marshall County",56.4,15,-2.9,59.3
TN-119,"Maury County",56.1,14,-3.0,59.1
TN-121,"Meigs County",56.5,19,-2.8,59.3
TN-123,"Monroe County",55.8,19,-2.6,58.4
TN-125,"Montgomery County",57.1,31,-1.8,58.9
TN-127,"Moore County",56.2,13,-3.0,59.2
TN-129,"Morgan County",53.5,16,-2.9,56.4
TN-131,"Obion County",58.8,43,-1.2,60
TN-133,"Overton County",54.8,23,-2.5,57.3
TN-135,"Perry County",57.0,23,-2.3,59.3
TN-137,"Pickett County",54.4,21,-2.5,56.9
TN-139,"Polk County",56.0,19,-2.9,58.9
TN-141,"Putnam County",54.7,15,-3.1,57.8
TN-143,"Rhea County",55.8,16,-2.9,58.7
TN-145,"Roane County",56.0,19,-2.7,58.7
TN-147,"Robertson County",57.2,33,-1.7,58.9
TN-149,"Rutherford County",56.5,14,-3.0,59.5
TN-151,"Scott County",52.0,11,-3.4,55.4
TN-153,"Sequatchie County",54.6,10,-3.5,58.1
TN-155,"Sevier County",54.0,16,-2.8,56.8
TN-157,"Shelby County",61.0,37,-1.5,62.5
TN-159,"Smith County",55.7,9,-3.6,59.3
TN-161,"Stewart County",56.7,21,-2.5,59.2
TN-163,"Sullivan County",53.8,20,-2.8,56.6
TN-165,"Sumner County",56.9,23,-2.2,59.1
TN-167,"Tipton County",60.4,39,-1.2,61.6
TN-169,"Trousdale County",56.4,17,-2.9,59.3
TN-171,"Unicoi County",51.4,18,-2.9,54.3
TN-173,"Union County",53.7,11,-3.6,57.3
TN-175,"Van Buren County",53.5,8,-3.8,57.3
TN-177,"Warren County",54.2,10,-3.9,58.1
TN-179,"Washington County",54.3,20,-2.8,57.1
TN-181,"Wayne County",56.3,17,-2.9,59.2
TN-183,"Weakley County",58.4,41,-1.4,59.8
TN-185,"White County",54.1,11,-3.7,57.8
TN-187,"Williamson County",57.0,30,-2.0,59
TN-189,"Wilson County",56.7,20,-2.8,59.5
TX-001,"Anderson County",66.0,39,-1.2,67.2
TX-003,"Andrews County",63.1,63,0.2,62.9
TX-005,"Angelina County",66.9,50,-0.5,67.4
TX-007,"Aransas County",74.4,83,1.3,73.1
TX-009,"Archer County",66.5,91,1.4,65.1
TX-011,"Armstrong County",60.5,81,1.0,59.5
TX-013,"Atascosa County",71.4,55,-0.2,71.6
TX-015,"Austin County",70.5,82,0.7,69.8
TX-017,"Bailey County",58.6,75,0.6,58
TX-019,"Bandera County",68.7,90,1.1,67.6
TX-021,"Bastrop County",70.2,84,0.8,69.4
TX-023,"Baylor County",66.3,94,1.4,64.9
TX-025,"Bee County",72.0,53,-0.2,72.2
TX-027,"Bell County",68.1,70,0.4,67.7
TX-029,"Bexar County",71.4,89,1.1,70.3
TX-031,"Blanco County",68.3,76,0.6,67.7
TX-033,"Borden County",64.5,73,0.4,64.1
TX-035,"Bosque County",68.2,87,1.1,67.1
TX-037,"Bowie County",64.5,70,0.2,64.3
TX-039,"Brazoria County",71.3,63,0.2,71.1
TX-041,"Brazos County",68.6,53,-0.2,68.8
TX-043,"Brewster County",64.7,44,-0.6,65.3
TX-045,"Briscoe County",61.5,79,0.8,60.7
TX-047,"Brooks County",75.1,84,1.4,73.7
TX-049,"Brown County",67.5,94,1.6,65.9
TX-051,"Burleson County",69.6,81,0.7,68.9
TX-053,"Burnet County",68.0,73,0.4,67.6
TX-055,"Caldwell County",70.7,87,1.1,69.6
TX-057,"Calhoun County",72.8,75,0.7,72.1
TX-059,"Callahan County",66.2,85,0.9,65.3
TX-061,"Cameron County",76.2,70,0.6,75.6
TX-063,"Camp County",64.4,44,-0.9,65.3
TX-065,"Carson County",59.2,79,0.7,58.5
TX-067,"Cass County",64.1,41,-1.1,65.2
TX-069,"Castro County",58.6,76,0.7,57.9
TX-071,"Chambers County",69.8,41,-0.5,70.3
TX-073,"Cherokee County",66.0,41,-1.1,67.1
TX-075,"Childress County",63.5,79,0.7,62.8
TX-077,"Clay County",66.0,84,1.0,65
TX-079,"Cochran County",59.5,75,0.6,58.9
TX-081,"Coke County",66.4,91,1.3,65.1
TX-083,"Coleman County",67.3,92,1.7,65.6
TX-085,"Collin County",66.6,86,0.9,65.7
TX-087,"Collingsworth County",61.6,70,0.3,61.3
TX-089,"Colorado County",71.2,87,1.1,70.1
TX-091,"Comal County",70.4,92,1.3,69.1
TX-093,"Comanche County",67.3,90,1.4,65.9
TX-095,"Concho County",67.2,96,1.7,65.5
TX-097,"Cooke County",65.7,74,0.5,65.2
TX-099,"Coryell County",67.7,74,0.5,67.2
TX-101,"Cottle County",63.5,61,0.0,63.5
TX-103,"Crane County",66.5,71,0.7,65.8
TX-105,"Crockett County",66.3,73,0.6,65.7
TX-107,"Crosby County",62.1,73,0.6,61.5
TX-109,"Culberson County",61.9,57,0.0,61.9
TX-111,"Dallam County",56.3,74,0.4,55.9
TX-113,"Dallas County",67.7,76,0.6,67.1
TX-115,"Dawson County",62.9,59,-0.2,63.1
TX-117,"Deaf Smith County",58.0,85,0.9,57.1
TX-119,"Delta County",64.6,50,-0.5,65.1
TX-121,"Denton County",67.0,82,0.7,66.3
TX-123,"DeWitt County",71.3,73,0.3,71
TX-125,"Dickens County",63.3,70,0.2,63.1
TX-127,"Dimmit County",71.8,47,-0.4,72.2
TX-129,"Donley County",60.8,75,0.6,60.2
TX-131,"Duval County",73.6,76,1.0,72.6
TX-133,"Eastland County",66.3,84,1.0,65.3
TX-135,"Ector County",64.3,59,0.3,64
TX-137,"Edwards County",67.7,92,1.3,66.4
TX-139,"Ellis County",67.4,62,-0.1,67.5
TX-141,"El Paso County",64.0,83,0.7,63.3
TX-143,"Erath County",67.2,88,1.3,65.9
TX-145,"Falls County",67.7,57,-0.1,67.8
TX-147,"Fannin County",65.3,73,0.5,64.8
TX-149,"Fayette County",71.1,97,1.2,69.9
TX-151,"Fisher County",66.0,90,1.6,64.4
TX-153,"Floyd County",60.5,61,0.3,60.2
TX-155,"Foard County",64.8,78,0.7,64.1
TX-157,"Fort Bend County",70.9,63,0.4,70.5
TX-159,"Franklin County",64.1,43,-1.1,65.2
TX-161,"Freestone County",66.6,43,-1.0,67.6
TX-163,"Frio County",71.6,69,0.2,71.4
TX-165,"Gaines County",62.1,73,0.2,61.9
TX-167,"Galveston County",71.7,67,0.4,71.3
TX-169,"Garza County",64.2,82,0.7,63.5
TX-171,"Gillespie County",67.6,94,1.3,66.3
TX-173,"Glasscock County",65.2,80,0.9,64.3
TX-175,"Goliad County",71.7,57,0.0,71.7
TX-177,"Gonzales County",71.4,85,0.9,70.5
TX-179,"Gray County",59.4,71,0.4,59
TX-181,"Grayson County",66.0,87,0.8,65.2
TX-183,"Gregg County",64.6,32,-1.8,66.4
TX-185,"Grimes County",68.0,35,-0.8,68.8
TX-187,"Guadalupe County",71.4,92,1.3,70.1
TX-189,"Hale County",59.7,61,0.3,59.4
TX-191,"Hall County",62.8,77,0.6,62.2
TX-193,"Hamilton County",67.7,89,1.3,66.4
TX-195,"Hansford County",59.2,79,0.8,58.4
TX-197,"Hardeman County",64.2,75,0.7,63.5
TX-199,"Hardin County",67.1,31,-1.2,68.3
TX-201,"Harris County",70.3,59,0.0,70.3
TX-203,"Harrison County",64.2,24,-2.1,66.3
TX-205,"Hartley County",57.3,75,0.5,56.8
TX-207,"Haskell County",66.2,87,1.2,65
TX-209,"Hays County",69.6,84,1.0,68.6
TX-211,"Hemphill County",59.8,70,0.4,59.4
TX-213,"Henderson County",65.6,38,-1.2,66.8
TX-215,"Hidalgo County",76.0,73,0.7,75.3
TX-217,"Hill County",67.7,71,0.1,67.6
TX-219,"Hockley County",60.3,72,0.5,59.8
TX-221,"Hood County",67.8,87,1.1,66.7
TX-223,"Hopkins County",64.4,43,-0.9,65.3
TX-225,"Houston County",66.2,29,-1.7,67.9
TX-227,"Howard County",65.3,74,0.6,64.7
TX-229,"Hudspeth County",62.0,73,0.4,61.6
TX-231,"Hunt County",65.5,62,0.1,65.4
TX-233,"Hutchinson County",59.9,72,0.4,59.5
TX-235,"Irion County",65.8,86,0.9,64.9
TX-237,"Jack County",66.3,88,1.3,65
TX-239,"Jackson County",71.6,73,0.6,71
TX-241,"Jasper County",66.2,31,-1.1,67.3
TX-243,"Jeff Davis County",60.0,33,-1.2,61.2
TX-245,"Jefferson County",68.8,30,-1.0,69.8
TX-247,"Jim Hogg County",74.9,89,1.4,73.5
TX-249,"Jim Wells County",74.1,74,1.1,73
TX-251,"Johnson County",67.9,83,1.0,66.9
TX-253,"Jones County",66.4,87,1.2,65.2
TX-255,"Karnes County",71.2,55,-0.2,71.4
TX-257,"Kaufman County",66.4,52,-0.6,67
TX-259,"Kendall County",68.8,93,1.2,67.6
TX-261,"Kenedy County",75.2,76,1.0,74.2
TX-263,"Kent County",64.9,81,0.7,64.2
TX-265,"Kerr County",67.3,97,1.4,65.9
TX-267,"Kimble County",67.5,103,2.2,65.3
TX-269,"King County",64.5,74,0.3,64.2
TX-271,"Kinney County",70.4,70,0.2,70.2
TX-273,"Kleberg County",75.2,89,1.6,73.6
TX-275,"Knox County",65.6,84,0.9,64.7
